UNITID,PCTFLOAN,PCIP16,PPTUG_EF,UGDS_WHITE,UGDS_BLACK,UGDS_HISP,UGDS_ASIAN,SATMTMID,SATVRMID,SATWRMID,UGDS,DEBT_EARNINGS_RATIO,OPEID,OPEID6,HCM2,SATVR25,SATVR75,SATMT25,SATMT75,SATWR25,SATWR75,ACTCM25,ACTCM75,ACTEN25,ACTEN75,ACTMT25,ACTMT75,ACTWR25,ACTWR75,ACTCMMID,ACTENMID,ACTMTMID,ACTWRMID,SAT_AVG,SAT_AVG_ALL,PCIP01,PCIP03,PCIP04,PCIP05,PCIP09,PCIP10,PCIP11,PCIP12,PCIP13,PCIP14,PCIP15,PCIP19,PCIP22,PCIP23,PCIP24,PCIP25,PCIP26,PCIP27,PCIP29,PCIP30,PCIP31,PCIP38,PCIP39,PCIP40,PCIP41,PCIP42,PCIP43,PCIP44,PCIP45,PCIP46,PCIP47,PCIP48,PCIP49,PCIP50,PCIP51,PCIP52,PCIP54,UGDS_AIAN,UGDS_NHPI,UGDS_2MOR,UGDS_NRA,UGDS_UNKN,NPT4_PUB,NPT4_PRIV,NPT41_PUB,NPT42_PUB,NPT43_PUB,NPT44_PUB,NPT45_PUB,NPT41_PRIV,NPT42_PRIV,NPT43_PRIV,NPT44_PRIV,NPT45_PRIV,PCTPELL,RET_FT4,RET_FTL4,RET_PT4,RET_PTL4,UG25ABV
157739,0.2645,0.0,0.239,0.9324,0.0249,0.0089,0.0038,,,,2130.0,45,199800,1998,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.022000000000000002,0.0018,0.0,0.0,0.0193,0.0026,0.0,0.0,0.2047,0.0,0.0,0.0,0.0,0.0132,0.0,0.0,0.0,0.0,0.0,0.0,0.0202,0.0,0.0,0.0466,0.1415,0.0782,0.0176,0.0,0.3858,0.0431,0.0035,0.0017,0.0,0.0152,0.0,0.0063,5699.0,,5191.0,5176.0,7955.0,10734.0,10203.0,,,,,,0.3727,,0.6284,,0.3607,0.4673
196006,0.7194,0.0,0.0719,0.7311,0.125,0.0832,0.0127,480.0,465.0,,3712.0,46,285400,2854,0,410.0,530.0,430.0,560.0,,,19.0,25.0,17.0,24.0,19.0,26.0,,,22.0,21.0,23.0,,982.0,982.0,0.0216,0.0,0.0,0.0,0.0,0.0354,0.0521,0.0295,0.0,0.0069,0.1552,0.0,0.0128,0.0,0.0727,0.0,0.0049,0.0,0.0,0.0,0.0079,0.0,0.0,0.0,0.0,0.0,0.0079,0.0295,0.0,0.1022,0.1542,0.0265,0.0,0.0059,0.111,0.16399999999999998,0.0,0.0022,0.0008,0.0191,0.0128,0.0067,15293.0,,10700.0,13263.0,17661.0,18639.0,19169.0,,,,,,0.4765,0.863,,,,0.1454
455053,0.6765,0.0,0.2051,0.1795,0.4359,0.2051,0.1538,,,,39.0,108,4140900,41409,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14306.0,,,,,,13992.0,15477.0,18475.0,,,0.75,,0.75,,0.5625,0.7021
142285,0.4722,0.0095,0.063,0.7485,0.0147,0.1028,0.0138,520.0,530.0,500.0,7735.0,77,162600,1626,0,450.0,580.0,460.0,590.0,,,20.0,27.0,20.0,27.0,19.0,27.0,,,24.0,24.0,23.0,,1057.0,1057.0,0.0547,0.0731,0.0266,0.0005,0.0595,0.0,0.0164,0.0,0.0581,0.1069,0.0068,0.045,0.0,0.0208,0.045,0.0,0.0402,0.0131,0.0,0.015,0.0276,0.0068,0.0,0.0266,0.0,0.0706,0.0,0.0,0.0934,0.0,0.0,0.0,0.0,0.0392,0.0034,0.1209,0.0164,0.008,0.0026,0.036000000000000004,0.0441,0.0195,13548.0,,10655.0,11791.0,15029.0,17166.0,17772.0,,,,,,0.3994,0.7742,,0.35,,0.1375
211927,0.2815,0.0,0.6899,0.5465,0.3062,0.0339,0.0443,,,,11457.0,38,711000,7110,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0245,0.0,0.0313,0.0014,0.038,0.0143,0.0251,0.0129,0.0177,0.0,0.2215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061,0.0421,0.0747,0.0,0.0048,0.017,0.0401,0.0041,0.0,0.0122,0.2697,0.1427,0.0,0.0029,0.0006,0.0173,0.0169,0.0287,5428.0,,3484.0,4900.0,7374.0,9024.0,9249.0,,,,,,0.3789,,0.6068,,0.405,0.3782
139968,0.5566,0.0,0.3201,0.5233,0.3953,0.0333,0.0067,425.0,435.0,,3577.0,74,157500,1575,0,390.0,480.0,370.0,460.0,,,16.0,20.0,14.0,19.0,15.0,18.0,,,18.0,17.0,17.0,,859.0,859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0544,0.0,0.0,0.0,0.0,0.034,0.5782,0.0,0.0476,0.0068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0,0.0,0.0,0.0,0.0,0.2483,0.0,0.0289,0.0005,0.0013,0.0269,0.0021,0.0031,11175.0,,9765.0,10462.0,13093.0,14464.0,14941.0,,,,,,0.5534,,,,,0.2013
210669,0.6618,0.0044,0.0101,0.7251,0.0738,0.0801,0.0249,,,,1884.0,84,323000,3230,0,530.0,640.0,520.0,630.0,510.0,640.0,23.0,29.0,22.0,29.0,23.0,28.0,,,26.0,26.0,26.0,,1170.0,1170.0,0.0,0.0896,0.0,0.0081,0.0672,0.0,0.0183,0.0,0.0,0.0061,0.0,0.0,0.0,0.0855,0.0,0.0,0.1914,0.0224,0.0,0.0081,0.0,0.0143,0.0,0.0733,0.0,0.1263,0.0,0.0,0.1813,0.0,0.0,0.0,0.0,0.0305,0.0,0.0,0.053,0.001,0.0,0.0437,0.0244,0.0051,,25524.0,,,,,,17572.0,19144.0,21800.0,25862.0,31889.0,0.2628,0.8333,,0.3333,,0.0088
196033,0.6779999999999999,0.0,0.0458,0.7028,0.122,0.1101,0.0128,500.0,505.0,,2271.0,63,285600,2856,0,380.0,490.0,370.0,500.0,,,16.0,22.0,,,,,,,19.0,,,,877.0,877.0,0.3322,0.1002,0.0,0.0,0.025,0.0,0.0351,0.0534,0.0451,0.0,0.0367,0.0334,0.0,0.0,0.0851,0.0,0.0083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0334,0.0083,0.0,0.0117,0.0,0.0,0.0167,0.0,0.0,0.0167,0.0217,0.1369,0.0,0.0016,0.0004,0.0291,0.0159,0.0016,15364.0,,11215.0,13557.0,17669.0,19996.0,20864.0,,,,,,0.5243,0.7697,,0.0,,0.1027
480833,0.6903,0.0,0.0,0.3788,0.11599999999999999,0.4078,0.0392,,,,586.0,37,3128103,31281,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0032,0.0,0.0065,0.0,0.3806,,23139.0,,,,,,22928.0,23078.0,24520.0,,,0.7211,,0.7778,,,0.4808
221795,0.835,0.0,0.0,0.9633,0.0,0.0092,0.0,,,,109.0,67,743900,7439,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.7957,0.0,0.0,0.0,0.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,25752.0,,,,,,24941.0,27782.0,28038.0,28585.0,,0.6871,0.6667,,,,0.5444
375106,0.526,0.0,0.098,0.598,0.3039,0.0294,0.049,,,,102.0,20,2287801,22878,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0077,0.0,0.0,0.0,0.0,,15003.0,,,,,,14939.0,15246.0,18061.0,,,0.5947,,,,,0.7303
362782,0.3607,0.0,0.3251,0.5556,0.0494,0.177,0.0864,,,,243.0,29,2523900,25239,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1955,0.0,0.0,0.0,0.0,0.0164,0.0,0.0273,,10977.0,,,,,,8825.0,10484.0,12366.0,12366.0,12366.0,0.3695,,,,,0.6901
13830902,,,,,,,,,,,,66,869413,8694,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448840,0.4627,0.0032,0.3213,0.6434,0.08,0.1646,0.0375,555.0,590.0,530.0,4027.0,51,153701,1537,0,540.0,640.0,530.0,610.0,520.0,610.0,24.0,27.0,23.0,29.0,23.0,26.0,7.0,8.0,26.0,26.0,25.0,8.0,1162.0,1161.0,0.0,0.0348,0.0,0.0,0.0449,0.0,0.0,0.0,0.0954,0.0,0.0,0.0,0.0,0.0561,0.0786,0.0,0.0202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1246,0.0,0.0,0.1594,0.0,0.0,0.0,0.0,0.0202,0.0123,0.321,0.0303,0.0029,0.0042,0.0326,0.0042,0.0141,11595.0,,8712.0,9468.0,12586.0,16963.0,16823.0,,,,,,0.4104,0.6506,,0.3,,0.3083
192688,0.8518,0.0,0.2824,0.0571,0.4552,0.4228,0.0417,,,,648.0,66,740100,7401,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0014,0.0113,0.0099,0.0,0.0325,,16953.0,,,,,,16221.0,19738.0,23948.0,24198.0,,0.9066,,0.3981,,0.0,0.5954
126562,0.3254,0.0037,0.2457,0.4948,0.0507,0.2009,0.1002,540.0,535.0,,11228.0,49,450800,4508,0,490.0,600.0,490.0,610.0,,,20.0,25.0,20.0,26.0,19.0,26.0,,,23.0,23.0,23.0,,1055.0,1055.0,0.0,0.0,0.0,0.0018,0.0534,0.0,0.0101,0.0,0.0,0.0685,0.0,0.0,0.0,0.0352,0.0,0.0,0.1028,0.0164,0.0,0.0279,0.0,0.0064,0.0,0.0169,0.0,0.10099999999999999,0.0183,0.0,0.1297,0.0,0.0,0.0,0.0,0.0841,0.1489,0.1544,0.0187,0.0036,0.0013,0.0442,0.0952,0.0324,13774.0,,10153.0,11790.0,15400.0,17475.0,18311.0,,,,,,0.2701,0.7169,,0.5051,,0.2507
213668,0.765,0.0323,0.0048,0.6659,0.102,0.0892,0.0096,520.0,510.0,490.0,1245.0,79,329300,3293,0,460.0,563.0,470.0,590.0,440.0,530.0,19.0,26.0,,,,,,,23.0,,,,1043.0,1043.0,0.0,0.0,0.0,0.0,0.040999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634,0.0,0.0,0.1567,0.0224,0.0,0.0746,0.0,0.0149,0.0,0.0336,0.0,0.1381,0.0,0.0,0.1418,0.0,0.0,0.0,0.0,0.1007,0.0,0.1604,0.0299,0.0015,0.0,0.0254,0.0455,0.047,,20257.0,,,,,,14151.0,15236.0,18219.0,22813.0,25934.0,0.3313,0.8184,,,,0.016
237358,0.6683,0.0,0.0166,0.6212,0.0536,0.0204,0.0038,485.0,475.0,,784.0,84,381100,3811,0,440.0,530.0,430.0,550.0,,,18.0,24.0,18.0,24.0,16.0,23.0,,,21.0,21.0,20.0,,986.0,986.0,0.0,0.0226,0.0,0.0,0.0,0.0,0.0226,0.0,0.1073,0.0,0.0,0.0,0.0,0.0169,0.0,0.0,0.0508,0.0056,0.0,0.0169,0.0621,0.0056,0.0,0.0226,0.0,0.0339,0.0,0.0,0.1017,0.0,0.0,0.0,0.0,0.0339,0.226,0.2373,0.0339,0.0048,0.0,0.0,0.1466,0.1657,,16854.0,,,,,,16515.0,13119.0,16733.0,20164.0,18852.0,0.4188,0.7005,,,,0.1133
228282,0.7297,0.0,0.0,0.2941,0.2353,0.4706,0.0,,,,68.0,31,2218300,22183,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9051,0.0949,0.0,0.0,0.0,0.0,0.0,0.0,,17747.0,,,,,,17734.0,17829.0,,,,0.9481,,,,,0.2609
150428,0.493,0.0,0.475,0.625,0.2,0.15,0.0,,,,40.0,57,2164300,21643,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0238,,12672.0,,,,,,12207.0,14547.0,13166.0,15600.0,,0.5833,,0.875,,,0.4717
134237,0.5878,0.0,0.0,0.413,0.2311,0.1641,0.0206,,,,17504.0,99,2362100,23621,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.2421,0.0954,0.0,0.0,0.0,0.0,0.0,0.0,0.0461,0.0,0.0,0.0,0.0,0.0,0.0817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5007,0.0,0.0339,0.0,0.008,0.0035,0.1095,0.0349,0.1144,,30773.0,,,,,,30461.0,30676.0,30977.0,32047.0,31582.0,0.5972,0.6922,,,,0.4913
106041,0.6082,0.0,0.0,0.4362,0.0269,0.3033,0.0274,,,,1896.0,50,822100,8221,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0551,0.0342,0.0786,0.0004,0.0385,,19316.0,,,,,,18172.0,18751.0,21804.0,22188.0,22772.0,0.4913,,0.7299,,,0.3196
441089,0.6848,0.0,0.0,0.7662,0.0835,0.0459,0.0021,,,,479.0,26,915705,9157,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0099,0.0044,0.021,0.0,0.0982,,31700.0,,,,,,30075.0,30861.0,33861.0,34670.0,34680.0,0.6033,,0.7751,,,0.2968
196413,0.5101,0.006,0.0307,0.5634,0.0782,0.1009,0.0736,610.0,580.0,585.0,14777.0,59,288200,2882,0,520.0,620.0,550.0,660.0,530.0,630.0,24.0,29.0,23.0,28.0,24.0,29.0,8.0,9.0,27.0,26.0,27.0,9.0,1184.0,1184.0,0.0,0.0,0.0349,0.0033,0.1361,0.0,0.0543,0.0,0.0233,0.0862,0.0,0.0316,0.0,0.0266,0.0057,0.0,0.0469,0.0036,0.0,0.0051,0.0307,0.0015,0.0,0.009000000000000001,0.0,0.0507,0.0,0.0251,0.1134,0.0,0.0,0.0,0.0,0.1044,0.0251,0.1588,0.0131,0.0077,0.0007,0.0275,0.1085,0.0279,,29658.0,,,,,,18149.0,20768.0,24795.0,30228.0,41597.0,0.2608,0.9188,,0.6364,,0.0353
407470,0.7028,0.0,0.2744,0.1402,0.7195,0.0061,0.0122,,,,164.0,65,2334300,23343,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132,0.0,0.0461,,14182.0,,,,,,13967.0,13369.0,15891.0,,18214.0,0.8408,,0.662,,0.6429,0.3925
447263,0.8975,0.0,0.0,0.7925,0.0257,0.0731,0.0178,,,,506.0,50,2270802,22708,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0065,0.0086,0.0194,0.0,0.0259,,25941.0,,,,,,25453.0,26847.0,28153.0,30680.0,,0.8929,,,,,0.8098
228608,0.3469,0.0,0.6826,0.519,0.154,0.2787,0.0182,,,,4780.0,53,362700,3627,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0871,0.0,0.0131,0.0044,0.0087,0.0218,0.0,0.0015,0.3367,0.0,0.0102,0.0015,0.0,0.0,0.0029,0.0,0.0,0.0,0.0029,0.0058,0.07400000000000001,0.0,0.0044,0.0,0.0,0.0,0.0,0.0203,0.2888,0.1161,0.0,0.0074,0.0036,0.0,0.0012,0.0148,5373.0,,4176.0,5282.0,7626.0,8926.0,9350.0,,,,,,0.5002,,0.4358,,0.4185,0.4363
214731,0.6115,0.0,0.1059,0.6028,0.1589,0.0584,0.1238,495.0,475.0,460.0,1284.0,65,332921,3329,0,410.0,530.0,440.0,550.0,405.0,520.0,19.0,24.0,18.0,24.0,18.0,25.0,6.0,8.0,22.0,21.0,22.0,7.0,968.0,1089.0,0.0,0.0,0.0,0.040999999999999995,0.159,0.0,0.1128,0.0,0.0,0.0,0.0,0.3385,0.0,0.0256,0.0256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359,0.1692,0.0,0.0,0.0007,0.0217,0.012,0.0217,13608.0,,9600.0,11288.0,12370.0,17155.0,16820.0,,,,,,0.3378,0.7252,,0.1667,,0.1414
183239,0.7286,0.0115,0.0219,0.8805,0.0167,0.0329,0.0094,570.0,565.0,,1916.0,55,258700,2587,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0048,0.0,0.0,0.0786,0.0,0.0214,0.0,0.0381,0.0143,0.0,0.0,0.0,0.0214,0.0024,0.0,0.0381,0.0024,0.0,0.05,0.0,0.0071,0.0,0.0238,0.0,0.0643,0.0,0.0,0.1714,0.0,0.0,0.0,0.0,0.0024,0.2333,0.1548,0.0643,0.0015,0.001,0.0169,0.0062,0.1185,,30262.0,,,,,,22415.0,23669.0,24464.0,27887.0,33789.0,0.1747,0.8976,,,,0.0146
156790,0.1841,0.0,0.3197,0.9656,0.0124,0.0059,0.0021,,,,1861.0,47,696200,6962,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0015,0.042,0.0083,0.0,0.0,0.0233,0.0263,0.0,0.0,0.1463,0.0,0.0,0.0,0.0,0.0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0195,0.0248,0.0,0.0383,0.1785,0.0668,0.0068,0.0105,0.3503,0.0435,0.0,0.0022,0.0004,0.0062,0.0004,0.0027,5855.0,,5320.0,5721.0,7916.0,9921.0,11149.0,,,,,,0.5018,,0.6091,,0.3505,0.4385
196103,0.5567,0.0,0.02,0.8013,0.0149,0.0533,0.0355,590.0,575.0,,1746.0,58,285100,2851,0,530.0,640.0,560.0,640.0,,,24.0,29.0,,,,,,,27.0,,,,1193.0,1193.0,0.0,0.3838,0.0789,0.0,0.0,0.0,0.0,0.0,0.0,0.0702,0.0307,0.0,0.0,0.0,0.0,0.0,0.364,0.0,0.0,0.0,0.0,0.0,0.0,0.0263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0461,0.0,0.0029,0.0006,0.025,0.0198,0.0279,18321.0,,11586.0,12760.0,17865.0,20426.0,22215.0,,,,,,0.2697,0.8386,,,,0.0905
214740,0.6794,0.0,0.0975,0.935,0.0172,0.021,0.0057,515.0,485.0,440.0,523.0,65,332907,3329,0,400.0,510.0,420.0,520.0,390.0,495.0,16.0,23.0,14.0,22.0,18.0,19.0,8.0,9.0,20.0,18.0,19.0,9.0,925.0,1089.0,0.0,0.0984,0.0,0.0,0.0,0.0,0.040999999999999995,0.0,0.0,0.08199999999999999,0.0574,0.1148,0.0,0.0,0.0656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3443,0.1639,0.0,0.0,0.0,0.0041,0.0143,0.0143,14532.0,,12087.0,12800.0,14645.0,17133.0,18200.0,,,,,,0.4673,0.7656,,0.3333,,0.2259
222831,0.3635,0.0092,0.1102,0.5066,0.0873,0.3358,0.008,485.0,480.0,455.0,5592.0,62,354100,3541,0,420.0,530.0,440.0,540.0,400.0,500.0,18.0,24.0,16.0,24.0,18.0,21.0,,,21.0,20.0,20.0,,976.0,976.0,0.0675,0.0072,0.0,0.0,0.0387,0.0,0.0315,0.0,0.0198,0.0,0.0,0.0,0.0,0.0387,0.0,0.0,0.0396,0.0189,0.0,0.1107,0.0666,0.0009,0.0,0.0279,0.0,0.0765,0.0432,0.0279,0.0405,0.0,0.0,0.0,0.0,0.0342,0.135,0.135,0.0324,0.0036,0.0017,0.0285,0.0331,0.0011,12717.0,,12231.0,11510.0,13508.0,15543.0,15537.0,,,,,,0.4068,0.6239,,0.3077,,0.1407
115001,0.0235,0.0069,0.5137,0.4663,0.0227,0.3249,0.085,,,,13770.0,36,120300,1203,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0026,0.0,0.0171,0.0066,0.0144,0.0118,0.0,0.0,0.0039,0.0446,0.0,0.0039,0.0551,0.0,0.0026,0.0066,0.0,0.0013,0.0118,0.0,0.0,0.0,0.0,0.0,0.0656,0.0,0.1024,0.0,0.0026,0.0157,0.0236,0.042,0.2441,0.3123,0.0,0.0013,0.0009,0.0282,0.053,0.0215,3057.0,,2680.0,3743.0,5662.0,7131.0,,,,,,,0.4098,,0.7165,,0.5443,0.3717
230940,0.6984,0.0426,0.0105,0.7842,0.0316,0.0316,0.0158,,,,190.0,113,369000,3690,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0323,0.0,0.129,0.0,0.0,0.0161,0.0,0.0,0.0,0.0,0.0,0.0,0.1129,0.0161,0.0,0.0968,0.0,0.0,0.0323,0.0,0.0968,0.0,0.0323,0.0,0.0161,0.0,0.0,0.129,0.0,0.0,0.0,0.0,0.2258,0.0,0.0,0.0484,0.0101,0.0,0.0452,0.0151,0.1759,,39110.0,,,,,,32488.0,35527.0,42341.0,43511.0,43310.0,0.3423,0.6739,,,,0.0651
382267,0.41100000000000003,0.0,0.0825,0.3918,0.134,0.3711,0.0309,,,,97.0,38,3054100,30541,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132,0.0,0.0,0.0,0.0,,12019.0,,,,,,9741.0,11856.0,13239.0,,,0.596,,0.7778,,0.0,0.3889
161004,0.1946,0.0456,0.0006,0.6437,0.0611,0.1067,0.0611,,,,1799.0,42,203800,2038,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0611,0.0,0.0,0.0265,0.0,0.002,0.0,0.0,0.0,0.0,0.0509,0.0,0.0,0.165,0.0489,0.0,0.0061,0.0,0.0204,0.0,0.0855,0.0,0.055,0.0,0.0,0.3157,0.0,0.0,0.0,0.0,0.0489,0.0,0.0,0.0611,0.0011,0.0,0.0651,0.0518,0.0056,,19336.0,,,,,,5925.0,6713.0,12173.0,19367.0,36770.0,0.1421,0.9779,,,,0.0028
189848,0.8340000000000001,0.0,0.1342,0.669,0.0807,0.0595,0.0071,477.0,490.0,,991.0,90,268500,2685,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0521,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.0,0.0,0.0104,0.0208,0.0,0.0156,0.0,0.0,0.0104,0.0,0.0,0.0,0.0,0.0,0.0677,0.0833,0.2188,0.0208,0.0,0.0,0.0,0.0,0.2708,0.0,0.2031,0.0,0.0084,0.0028,0.0422,0.0,0.1368,,16760.0,,,,,,10575.0,13280.0,18042.0,21311.0,23774.0,0.4327,0.7333,,,,0.1058
467793,0.7692,0.0,0.375,0.6875,0.0625,0.1875,0.0313,,,,32.0,43,1116604,11166,0,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72,0.08,0.0,0.0,0.0091,0.0091,0.0,0.0545,,18043.0,,,,,,17793.0,18366.0,18077.0,19444.0,,0.7958,0.6667,,0.0,,0.5493
110422,0.3293,0.0014,0.0352,0.5648,0.0072,0.1608,0.1259,645.0,610.0,,20367.0,36,114300,1143,0,550.0,640.0,580.0,680.0,,,25.0,30.0,24.0,31.0,26.0,31.0,,,28.0,28.0,29.0,,1234.0,1234.0,0.1209,0.0201,0.0517,0.0021,0.0149,0.0206,0.0193,0.0,0.0261,0.248,0.0128,0.0,0.0,0.0269,0.0368,0.0,0.0527,0.0149,0.0,0.0,0.0614,0.0031,0.0,0.0201,0.0,0.0141,0.0,0.0,0.0577,0.0,0.0,0.0,0.0,0.0157,0.0211,0.124,0.0123,0.0016,0.002,0.0703,0.0148,0.047,18047.0,,10611.0,12644.0,16508.0,21388.0,23528.0,,,,,,0.2012,0.9257,,0.875,,0.0359
